infinitivo,ending,pensyl,prepensyl,pospensyl,stem,person,number,tense,mood,class_pensyl,class_suff,irregular,conjugacion
contener,er,te,NULL,te,n,3,1,4,0,ten,drían,1,contendrían
contener,er,te,NULL,te,n,1,0,0,1,ten,ga,1,contenga
contener,er,te,NULL,te,n,2,0,0,1,ten,gas,1,contengas
contener,er,te,NULL,te,n,3,0,0,1,ten,ga,1,contenga
contener,er,te,NULL,te,n,1,1,0,1,ten,gamos,1,contengamos
contener,er,te,NULL,te,n,2,1,0,1,ten,gáis,1,contengáis
contener,er,te,NULL,te,n,3,1,0,1,ten,gan,1,contengan
contener,er,te,NULL,te,n,1,0,1,1,tu,viera,1,contuviera
contener,er,te,NULL,te,n,2,0,1,1,tu,vieras,1,contuvieras
contener,er,te,NULL,te,n,3,0,1,1,tu,viera,1,contuviera
contener,er,te,NULL,te,n,1,1,1,1,tu,viéramos,1,contuviéramos
contener,er,te,NULL,te,n,2,1,1,1,tu,vierais,1,contuvierais
contener,er,te,NULL,te,n,3,1,1,1,tu,vieran,1,contuvieran
contener,er,te,NULL,te,n,1,0,3,1,tu,viere,1,contuviere
contener,er,te,NULL,te,n,2,0,3,1,tu,vieres,1,contuvieres
contener,er,te,NULL,te,n,3,0,3,1,tu,viere,1,contuviere
contener,er,te,NULL,te,n,1,1,3,1,tu,viéremos,1,contuviéremos
contener,er,te,NULL,te,n,2,1,3,1,tu,viereis,1,contuviereis
contener,er,te,NULL,te,n,3,1,3,1,tu,vieren,1,contuvieren
contener,er,te,NULL,te,n,2,0,0,2,tén,0,1,contén
contener,er,te,NULL,te,n,3,0,0,2,ten,ga,1,contenga
contener,er,te,NULL,te,n,1,1,0,2,ten,gamos,1,contengamos
contener,er,te,NULL,te,n,3,1,0,2,ten,gan,1,contengan
continuar,ar,ti,NULL,ti,nu,1,0,0,0,0,núo,1,continúo
continuar,ar,ti,NULL,ti,nu,2,0,0,0,0,núas,1,continúas
continuar,ar,ti,NULL,ti,nu,3,0,0,0,0,núa,1,continúa
continuar,ar,ti,NULL,ti,nu,3,1,0,0,0,núan,1,continúan
continuar,ar,ti,NULL,ti,nu,1,0,0,1,0,núe,1,continúe
continuar,ar,ti,NULL,ti,nu,2,0,0,1,0,núes,1,continúes
continuar,ar,ti,NULL,ti,nu,3,0,0,1,0,núe,1,continúe
continuar,ar,ti,NULL,ti,nu,3,1,0,1,0,núen,1,continúen
continuar,ar,ti,NULL,ti,nu,2,0,0,2,0,núa,1,continúa
continuar,ar,ti,NULL,ti,nu,3,0,0,2,0,núe,1,continúe
continuar,ar,ti,NULL,ti,nu,3,1,0,2,0,núen,1,continúen
corregir,ir,rre,r,re,g,1,0,0,0,rri,jo,1,corrijo
corregir,ir,rre,r,re,g,2,0,0,0,rri,es,1,corriges
corregir,ir,rre,r,re,g,3,0,0,0,rri,e,1,corrige
corregir,ir,rre,r,re,g,3,1,0,0,rri,en,1,corrigen
corregir,ir,rre,r,re,g,3,0,2,0,rri,ió,1,corrigió
corregir,ir,rre,r,re,g,3,1,2,0,rri,ieron,1,corrigieron
corregir,ir,rre,r,re,g,1,0,0,1,rri,ja,1,corrija
corregir,ir,rre,r,re,g,2,0,0,1,rri,jas,1,corrijas
corregir,ir,rre,r,re,g,3,0,0,1,rri,ja,1,corrija
corregir,ir,rre,r,re,g,1,1,0,1,rri,jamos,1,corrijamos
corregir,ir,rre,r,re,g,2,1,0,1,rri,jáis,1,corrijáis
corregir,ir,rre,r,re,g,3,1,0,1,rri,jan,1,corrijan
corregir,ir,rre,r,re,g,1,0,1,1,rri,iera,1,corrigiera
corregir,ir,rre,r,re,g,2,0,1,1,rri,ieras,1,corrigieras
corregir,ir,rre,r,re,g,3,0,1,1,rri,iera,1,corrigiera
corregir,ir,rre,r,re,g,1,1,1,1,rri,iéramos,1,corrigiéramos
corregir,ir,rre,r,re,g,2,1,1,1,rri,ierais,1,corrigierais
corregir,ir,rre,r,re,g,3,1,1,1,rri,ieran,1,corrigieran
corregir,ir,rre,r,re,g,1,0,3,1,rri,iere,1,corrigiere
corregir,ir,rre,r,re,g,2,0,3,1,rri,ieres,1,corrigieres
corregir,ir,rre,r,re,g,3,0,3,1,rri,iere,1,corrigiere
corregir,ir,rre,r,re,g,1,1,3,1,rri,iéremos,1,corrigiéremos
corregir,ir,rre,r,re,g,2,1,3,1,rri,iereis,1,corrigiereis
corregir,ir,rre,r,re,g,3,1,3,1,rri,ieren,1,corrigieren
corregir,ir,rre,r,re,g,2,0,0,2,rri,e,1,corrige
corregir,ir,rre,r,re,g,3,0,0,2,rri,ja,1,corrija
corregir,ir,rre,r,re,g,1,1,0,2,rri,jamos,1,corrijamos
corregir,ir,rre,r,re,g,3,1,0,2,rri,jan,1,corrijan
contar,ar,con,c,on,t,1,0,0,0,cuen,o,1,cuento
contar,ar,con,c,on,t,2,0,0,0,cuen,as,1,cuentas
contar,ar,con,c,on,t,3,0,0,0,cuen,a,1,cuenta
contar,ar,con,c,on,t,3,1,0,0,cuen,an,1,cuentan
contar,ar,con,c,on,t,1,0,0,1,cuen,e,1,cuente
contar,ar,con,c,on,t,2,0,0,1,cuen,es,1,cuentes
contar,ar,con,c,on,t,3,0,0,1,cuen,e,1,cuente
contar,ar,con,c,on,t,3,1,0,1,cuen,en,1,cuenten
contar,ar,con,c,on,t,2,0,0,2,cuen,a,1,cuenta
contar,ar,con,c,on,t,3,0,0,2,cuen,e,1,cuente
contar,ar,con,c,on,t,3,1,0,2,cuen,en,1,cuenten
embestir,ir,bes,b,es,t,1,0,0,0,bis,o,1,embisto
embestir,ir,bes,b,es,t,2,0,0,0,bis,es,1,embistes
embestir,ir,bes,b,es,t,3,0,0,0,bis,e,1,embiste
embestir,ir,bes,b,es,t,3,1,0,0,bis,en,1,embisten
embestir,ir,bes,b,es,t,3,0,2,0,bis,ió,1,embistió
embestir,ir,bes,b,es,t,3,1,2,0,bis,ieron,1,embistieron
embestir,ir,bes,b,es,t,1,0,0,1,bis,a,1,embista
embestir,ir,bes,b,es,t,2,0,0,1,bis,as,1,embistas
embestir,ir,bes,b,es,t,3,0,0,1,bis,a,1,embista
embestir,ir,bes,b,es,t,1,1,0,1,bis,amos,1,embistamos
embestir,ir,bes,b,es,t,2,1,0,1,bis,áis,1,embistáis
embestir,ir,bes,b,es,t,3,1,0,1,bis,an,1,embistan
embestir,ir,bes,b,es,t,1,0,1,1,bis,iera,1,embistiera
embestir,ir,bes,b,es,t,2,0,1,1,bis,ieras,1,embistieras
embestir,ir,bes,b,es,t,3,0,1,1,bis,iera,1,embistiera
embestir,ir,bes,b,es,t,1,1,1,1,bis,iéramos,1,embistiéramos
embestir,ir,bes,b,es,t,2,1,1,1,bis,ierais,1,embistierais
embestir,ir,bes,b,es,t,3,1,1,1,bis,ieran,1,embistieran
embestir,ir,bes,b,es,t,1,0,3,1,bis,iere,1,embistiere
embestir,ir,bes,b,es,t,2,0,3,1,bis,ieres,1,embistieres
embestir,ir,bes,b,es,t,3,0,3,1,bis,iere,1,embistiere
embestir,ir,bes,b,es,t,1,1,3,1,bis,iéremos,1,embistiéremos
embestir,ir,bes,b,es,t,2,1,3,1,bis,iereis,1,embistiereis
embestir,ir,bes,b,es,t,3,1,3,1,bis,ieren,1,embistieren
embestir,ir,bes,b,es,t,2,0,0,2,bis,e,1,embiste
embestir,ir,bes,b,es,t,3,0,0,2,bis,a,1,embista
embestir,ir,bes,b,es,t,1,1,0,2,bis,amos,1,embistamos
embestir,ir,bes,b,es,t,3,1,0,2,bis,an,1,embistan
cruzar,ar,cru,c,ru,z,1,0,2,0,0,cé,1,crucé
cruzar,ar,cru,c,ru,z,1,0,0,1,0,ce,1,cruce
cruzar,ar,cru,c,ru,z,2,0,0,1,0,ces,1,cruces
cruzar,ar,cru,c,ru,z,3,0,0,1,0,ce,1,cruce
cruzar,ar,cru,c,ru,z,1,1,0,1,0,cemos,1,crucemos
cruzar,ar,cru,c,ru,z,2,1,0,1,0,céis,1,crucéis
cruzar,ar,cru,c,ru,z,3,1,0,1,0,cen,1,crucen
cruzar,ar,cru,c,ru,z,3,0,0,2,0,ce,1,cruce
cruzar,ar,cru,c,ru,z,1,1,0,2,0,cemos,1,crucemos
cruzar,ar,cru,c,ru,z,3,1,0,2,0,cen,1,crucen
merecer,er,re,NULL,re,c,1,0,0,0,rez,o,1,merezco
merecer,er,re,NULL,re,c,1,0,0,1,rez,a,1,merezca
merecer,er,re,NULL,re,c,2,0,0,1,rez,as,1,merezcas
merecer,er,re,NULL,re,c,3,0,0,1,rez,a,1,merezca
merecer,er,re,NULL,re,c,1,1,0,1,rez,amos,1,merezcamos
merecer,er,re,NULL,re,c,2,1,0,1,rez,áis,1,merezcáis
merecer,er,re,NULL,re,c,3,1,0,1,rez,an,1,merezcan
merecer,er,re,NULL,re,c,3,0,0,2,rez,a,1,merezca
merecer,er,re,NULL,re,c,1,1,0,2,rez,amos,1,merezcamos
merecer,er,re,NULL,re,c,3,1,0,2,rez,an,1,merezcan
destruir,ir,des,d,es,tru,1,0,0,0,0,yo,1,destruyo
destruir,ir,des,d,es,tru,2,0,0,0,0,yes,1,destruyes
destruir,ir,des,d,es,tru,3,0,0,0,0,ye,1,destruye
destruir,ir,des,d,es,tru,3,1,0,0,0,yen,1,destruyen
destruir,ir,des,d,es,tru,3,0,2,0,0,yó,1,destruyó
destruir,ir,des,d,es,tru,3,1,2,0,0,yeron,1,destruyeron
destruir,ir,des,d,es,tru,1,0,0,1,0,ya,1,destruya
destruir,ir,des,d,es,tru,2,0,0,1,0,yas,1,destruyas
destruir,ir,des,d,es,tru,3,0,0,1,0,ya,1,destruya
destruir,ir,des,d,es,tru,1,1,0,1,0,yamos,1,destruyamos
destruir,ir,des,d,es,tru,2,1,0,1,0,yáis,1,destruyáis
destruir,ir,des,d,es,tru,3,1,0,1,0,yan,1,destruyan
destruir,ir,des,d,es,tru,1,0,1,1,0,yera,1,destruyera
destruir,ir,des,d,es,tru,2,0,1,1,0,yeras,1,destruyeras
destruir,ir,des,d,es,tru,3,0,1,1,0,yera,1,destruyera
destruir,ir,des,d,es,tru,1,1,1,1,0,yéramos,1,destruyéramos
destruir,ir,des,d,es,tru,2,1,1,1,0,yerais,1,destruyerais
destruir,ir,des,d,es,tru,3,1,1,1,0,yeran,1,destruyeran
destruir,ir,des,d,es,tru,1,0,3,1,0,yere,1,destruyere
destruir,ir,des,d,es,tru,2,0,3,1,0,yeres,1,destruyeres
destruir,ir,des,d,es,tru,3,0,3,1,0,yere,1,destruyere
destruir,ir,des,d,es,tru,1,1,3,1,0,yéremos,1,destruyéremos
destruir,ir,des,d,es,tru,2,1,3,1,0,yereis,1,destruyereis
destruir,ir,des,d,es,tru,3,1,3,1,0,yeren,1,destruyeren
destruir,ir,des,d,es,tru,2,0,0,2,0,ye,1,destruye
destruir,ir,des,d,es,tru,3,0,0,2,0,ya,1,destruya
destruir,ir,des,d,es,tru,1,1,0,2,0,yamos,1,destruyamos
destruir,ir,des,d,es,tru,3,1,0,2,0,yan,1,destruyan
desaparecer,er,re,NULL,re,c,1,0,0,0,rez,o,1,desaparezco
desaparecer,er,re,NULL,re,c,1,0,0,1,rez,a,1,desaparezca
desaparecer,er,re,NULL,re,c,2,0,0,1,rez,as,1,desaparezcas
desaparecer,er,re,NULL,re,c,3,0,0,1,rez,a,1,desaparezca
desaparecer,er,re,NULL,re,c,1,1,0,1,rez,amos,1,desaparezcamos
desaparecer,er,re,NULL,re,c,2,1,0,1,rez,áis,1,desaparezcáis
desaparecer,er,re,NULL,re,c,3,1,0,1,rez,an,1,desaparezcan
desaparecer,er,re,NULL,re,c,3,0,0,2,rez,a,1,desaparezca
desaparecer,er,re,NULL,re,c,1,1,0,2,rez,amos,1,desaparezcamos
desaparecer,er,re,NULL,re,c,3,1,0,2,rez,an,1,desaparezcan
duplicar,ar,pli,p,li,c,1,0,2,0,0,qué,1,dupliqué
duplicar,ar,pli,p,li,c,1,0,0,1,0,que,1,duplique
duplicar,ar,pli,p,li,c,2,0,0,1,0,ques,1,dupliques
duplicar,ar,pli,p,li,c,3,0,0,1,0,que,1,duplique
duplicar,ar,pli,p,li,c,1,1,0,1,0,quemos,1,dupliquemos
duplicar,ar,pli,p,li,c,2,1,0,1,0,quéis,1,dupliquéis
duplicar,ar,pli,p,li,c,3,1,0,1,0,quen,1,dupliquen
duplicar,ar,pli,p,li,c,3,0,0,2,0,que,1,duplique
duplicar,ar,pli,p,li,c,1,1,0,2,0,quemos,1,dupliquemos
duplicar,ar,pli,p,li,c,3,1,0,2,0,quen,1,dupliquen
soñar,ar,so,NULL,so,ñ,1,0,0,0,sue,o,1,sueño
soñar,ar,so,NULL,so,ñ,2,0,0,0,sue,as,1,sueñas
soñar,ar,so,NULL,so,ñ,3,0,0,0,sue,a,1,sueña
soñar,ar,so,NULL,so,ñ,3,1,0,0,sue,an,1,sueñan
soñar,ar,so,NULL,so,ñ,1,0,0,1,sue,e,1,sueñe
soñar,ar,so,NULL,so,ñ,2,0,0,1,sue,es,1,sueñes
soñar,ar,so,NULL,so,ñ,3,0,0,1,sue,e,1,sueñe
soñar,ar,so,NULL,so,ñ,3,1,0,1,sue,en,1,sueñen
soñar,ar,so,NULL,so,ñ,2,0,0,2,sue,a,1,sueña
soñar,ar,so,NULL,so,ñ,3,0,0,2,sue,e,1,sueñe
soñar,ar,so,NULL,so,ñ,3,1,0,2,sue,en,1,sueñen
vestir,ir,ves,v,es,t,1,0,0,0,vis,o,1,visto
vestir,ir,ves,v,es,t,2,0,0,0,vis,es,1,vistes
vestir,ir,ves,v,es,t,3,0,0,0,vis,e,1,viste
vestir,ir,ves,v,es,t,3,1,0,0,vis,en,1,visten
vestir,ir,ves,v,es,t,3,0,2,0,vis,ió,1,vistió
vestir,ir,ves,v,es,t,3,1,2,0,vis,ieron,1,vistieron
vestir,ir,ves,v,es,t,1,0,0,1,vis,a,1,vista
vestir,ir,ves,v,es,t,2,0,0,1,vis,as,1,vistas
vestir,ir,ves,v,es,t,3,0,0,1,vis,a,1,vista
vestir,ir,ves,v,es,t,1,1,0,1,vis,amos,1,vistamos
vestir,ir,ves,v,es,t,2,1,0,1,vis,áis,1,vistáis
vestir,ir,ves,v,es,t,3,1,0,1,vis,an,1,vistan
vestir,ir,ves,v,es,t,1,0,1,1,vis,iera,1,vistiera
vestir,ir,ves,v,es,t,2,0,1,1,vis,ieras,1,vistieras
vestir,ir,ves,v,es,t,3,0,1,1,vis,iera,1,vistiera
vestir,ir,ves,v,es,t,1,1,1,1,vis,iéramos,1,vistiéramos
vestir,ir,ves,v,es,t,2,1,1,1,vis,ierais,1,vistierais
vestir,ir,ves,v,es,t,3,1,1,1,vis,ieran,1,vistieran
vestir,ir,ves,v,es,t,1,0,3,1,vis,iere,1,vistiere
vestir,ir,ves,v,es,t,2,0,3,1,vis,ieres,1,vistieres
vestir,ir,ves,v,es,t,3,0,3,1,vis,iere,1,vistiere
vestir,ir,ves,v,es,t,1,1,3,1,vis,iéremos,1,vistiéremos
vestir,ir,ves,v,es,t,2,1,3,1,vis,iereis,1,vistiereis
vestir,ir,ves,v,es,t,3,1,3,1,vis,ieren,1,vistieren
vestir,ir,ves,v,es,t,2,0,0,2,vis,e,1,viste
vestir,ir,ves,v,es,t,3,0,0,2,vis,a,1,vista
vestir,ir,ves,v,es,t,1,1,0,2,vis,amos,1,vistamos
vestir,ir,ves,v,es,t,3,1,0,2,vis,an,1,vistan
ahogar,ar,ho,NULL,ho,g,1,0,2,0,0,ué,1,ahogué
ahogar,ar,ho,NULL,ho,g,1,0,0,1,0,ue,1,ahogue
ahogar,ar,ho,NULL,ho,g,2,0,0,1,0,ues,1,ahogues
ahogar,ar,ho,NULL,ho,g,3,0,0,1,0,ue,1,ahogue
ahogar,ar,ho,NULL,ho,g,1,1,0,1,0,uemos,1,ahoguemos
ahogar,ar,ho,NULL,ho,g,2,1,0,1,0,uéis,1,ahoguéis
ahogar,ar,ho,NULL,ho,g,3,1,0,1,0,uen,1,ahoguen
ahogar,ar,ho,NULL,ho,g,3,0,0,2,0,ue,1,ahogue
ahogar,ar,ho,NULL,ho,g,1,1,0,2,0,uemos,1,ahoguemos
ahogar,ar,ho,NULL,ho,g,3,1,0,2,0,uen,1,ahoguen
secar,ar,se,NULL,se,c,1,0,2,0,0,qué,1,sequé
secar,ar,se,NULL,se,c,1,0,0,1,0,que,1,seque
secar,ar,se,NULL,se,c,2,0,0,1,0,ques,1,seques
secar,ar,se,NULL,se,c,3,0,0,1,0,que,1,seque
secar,ar,se,NULL,se,c,1,1,0,1,0,quemos,1,sequemos
secar,ar,se,NULL,se,c,2,1,0,1,0,quéis,1,sequéis
secar,ar,se,NULL,se,c,3,1,0,1,0,quen,1,sequen
secar,ar,se,NULL,se,c,3,0,0,2,0,que,1,seque
secar,ar,se,NULL,se,c,1,1,0,2,0,quemos,1,sequemos
secar,ar,se,NULL,se,c,3,1,0,2,0,quen,1,sequen
educar,ar,du,NULL,du,c,1,0,2,0,0,qué,1,eduqué
educar,ar,du,NULL,du,c,1,0,0,1,0,que,1,eduque
educar,ar,du,NULL,du,c,2,0,0,1,0,ques,1,eduques
educar,ar,du,NULL,du,c,3,0,0,1,0,que,1,eduque
educar,ar,du,NULL,du,c,1,1,0,1,0,quemos,1,eduquemos
educar,ar,du,NULL,du,c,2,1,0,1,0,quéis,1,eduquéis
educar,ar,du,NULL,du,c,3,1,0,1,0,quen,1,eduquen
educar,ar,du,NULL,du,c,3,0,0,2,0,que,1,eduque
educar,ar,du,NULL,du,c,1,1,0,2,0,quemos,1,eduquemos
educar,ar,du,NULL,du,c,3,1,0,2,0,quen,1,eduquen
avergonzar,ar,gon,g,on,z,1,0,0,0,güen,o,1,avergüenzo
avergonzar,ar,gon,g,on,z,2,0,0,0,güen,as,1,avergüenzas
avergonzar,ar,gon,g,on,z,3,0,0,0,güen,a,1,avergüenza
avergonzar,ar,gon,g,on,z,3,1,0,0,güen,an,1,avergüenzan
avergonzar,ar,gon,g,on,z,1,0,2,0,0,cé,1,avergoncé
avergonzar,ar,gon,g,on,z,1,0,0,1,güen,ce,1,avergüence
avergonzar,ar,gon,g,on,z,2,0,0,1,güen,ces,1,avergüences
avergonzar,ar,gon,g,on,z,3,0,0,1,güen,ce,1,avergüence
avergonzar,ar,gon,g,on,z,1,1,0,1,0,cemos,1,avergoncemos
avergonzar,ar,gon,g,on,z,2,1,0,1,0,céis,1,avergoncéis
avergonzar,ar,gon,g,on,z,3,1,0,1,güen,cen,1,avergüencen
avergonzar,ar,gon,g,on,z,2,0,0,2,güen,a,1,avergüenza
avergonzar,ar,gon,g,on,z,3,0,0,2,güen,ce,1,avergüence
avergonzar,ar,gon,g,on,z,1,1,0,2,0,cemos,1,avergoncemos
avergonzar,ar,gon,g,on,z,3,1,0,2,güen,cen,1,avergüencen
vaciar,ar,va,NULL,va,ci,1,0,0,0,0,cío,1,vacío
vaciar,ar,va,NULL,va,ci,2,0,0,0,0,cías,1,vacías
vaciar,ar,va,NULL,va,ci,3,0,0,0,0,cía,1,vacía
vaciar,ar,va,NULL,va,ci,3,1,0,0,0,cían,1,vacían
vaciar,ar,va,NULL,va,ci,1,0,0,1,0,cíe,1,vacíe
vaciar,ar,va,NULL,va,ci,2,0,0,1,0,cíes,1,vacíes
vaciar,ar,va,NULL,va,ci,3,0,0,1,0,cíe,1,vacíe
vaciar,ar,va,NULL,va,ci,3,1,0,1,0,cíen,1,vacíen
vaciar,ar,va,NULL,va,ci,2,0,0,2,0,cía,1,vacía
vaciar,ar,va,NULL,va,ci,3,0,0,2,0,cíe,1,vacíe
vaciar,ar,va,NULL,va,ci,3,1,0,2,0,cíen,1,vacíen
alentar,ar,len,l,en,t,1,0,0,0,lien,o,1,aliento
alentar,ar,len,l,en,t,2,0,0,0,lien,as,1,alientas
alentar,ar,len,l,en,t,3,0,0,0,lien,a,1,alienta
alentar,ar,len,l,en,t,3,1,0,0,lien,an,1,alientan
alentar,ar,len,l,en,t,1,0,0,1,lien,e,1,aliente
alentar,ar,len,l,en,t,2,0,0,1,lien,es,1,alientes
alentar,ar,len,l,en,t,3,0,0,1,lien,e,1,aliente
alentar,ar,len,l,en,t,3,1,0,1,lien,en,1,alienten
alentar,ar,len,l,en,t,2,0,0,2,lien,a,1,alienta
alentar,ar,len,l,en,t,3,0,0,2,lien,e,1,aliente
alentar,ar,len,l,en,t,3,1,0,2,lien,en,1,alienten
finalizar,ar,li,NULL,li,z,1,0,2,0,0,cé,1,finalicé
finalizar,ar,li,NULL,li,z,1,0,0,1,0,ce,1,finalice
finalizar,ar,li,NULL,li,z,2,0,0,1,0,ces,1,finalices
finalizar,ar,li,NULL,li,z,3,0,0,1,0,ce,1,finalice
finalizar,ar,li,NULL,li,z,1,1,0,1,0,cemos,1,finalicemos
finalizar,ar,li,NULL,li,z,2,1,0,1,0,céis,1,finalicéis
finalizar,ar,li,NULL,li,z,3,1,0,1,0,cen,1,finalicen
finalizar,ar,li,NULL,li,z,3,0,0,2,0,ce,1,finalice
finalizar,ar,li,NULL,li,z,1,1,0,2,0,cemos,1,finalicemos
finalizar,ar,li,NULL,li,z,3,1,0,2,0,cen,1,finalicen
huir,ir,NULL,NULL,NULL,hu,1,0,0,0,0,yo,1,huyo
huir,ir,NULL,NULL,NULL,hu,2,0,0,0,0,yes,1,huyes
huir,ir,NULL,NULL,NULL,hu,3,0,0,0,0,ye,1,huye
huir,ir,NULL,NULL,NULL,hu,3,1,0,0,0,yen,1,huyen
huir,ir,NULL,NULL,NULL,hu,3,0,2,0,0,yó,1,huyó
huir,ir,NULL,NULL,NULL,hu,3,1,2,0,0,yeron,1,huyeron
huir,ir,NULL,NULL,NULL,hu,1,0,0,1,0,ya,1,huya
huir,ir,NULL,NULL,NULL,hu,2,0,0,1,0,yas,1,huyas
huir,ir,NULL,NULL,NULL,hu,3,0,0,1,0,ya,1,huya
huir,ir,NULL,NULL,NULL,hu,1,1,0,1,0,yamos,1,huyamos
huir,ir,NULL,NULL,NULL,hu,2,1,0,1,0,yáis,1,huyáis
huir,ir,NULL,NULL,NULL,hu,3,1,0,1,0,yan,1,huyan
huir,ir,NULL,NULL,NULL,hu,1,0,1,1,0,yera,1,huyera
huir,ir,NULL,NULL,NULL,hu,2,0,1,1,0,yeras,1,huyeras
huir,ir,NULL,NULL,NULL,hu,3,0,1,1,0,yera,1,huyera
huir,ir,NULL,NULL,NULL,hu,1,1,1,1,0,yéramos,1,huyéramos
huir,ir,NULL,NULL,NULL,hu,2,1,1,1,0,yerais,1,huyerais
huir,ir,NULL,NULL,NULL,hu,3,1,1,1,0,yeran,1,huyeran
huir,ir,NULL,NULL,NULL,hu,1,0,3,1,0,yere,1,huyere
huir,ir,NULL,NULL,NULL,hu,2,0,3,1,0,yeres,1,huyeres
huir,ir,NULL,NULL,NULL,hu,3,0,3,1,0,yere,1,huyere
huir,ir,NULL,NULL,NULL,hu,1,1,3,1,0,yéremos,1,huyéremos
huir,ir,NULL,NULL,NULL,hu,2,1,3,1,0,yereis,1,huyereis
huir,ir,NULL,NULL,NULL,hu,3,1,3,1,0,yeren,1,huyeren
huir,ir,NULL,NULL,NULL,hu,2,0,0,2,0,ye,1,huye
huir,ir,NULL,NULL,NULL,hu,3,0,0,2,0,ya,1,huya
huir,ir,NULL,NULL,NULL,hu,1,1,0,2,0,yamos,1,huyamos
huir,ir,NULL,NULL,NULL,hu,3,1,0,2,0,yan,1,huyan
explicar,ar,pli,p,li,c,1,0,2,0,0,qué,1,expliqué
explicar,ar,pli,p,li,c,1,0,0,1,0,que,1,explique
explicar,ar,pli,p,li,c,2,0,0,1,0,ques,1,expliques
explicar,ar,pli,p,li,c,3,0,0,1,0,que,1,explique
explicar,ar,pli,p,li,c,1,1,0,1,0,quemos,1,expliquemos
explicar,ar,pli,p,li,c,2,1,0,1,0,quéis,1,expliquéis
explicar,ar,pli,p,li,c,3,1,0,1,0,quen,1,expliquen
explicar,ar,pli,p,li,c,3,0,0,2,0,que,1,explique
explicar,ar,pli,p,li,c,1,1,0,2,0,quemos,1,expliquemos
explicar,ar,pli,p,li,c,3,1,0,2,0,quen,1,expliquen
extender,er,ten,t,en,d,1,0,0,0,tien,o,1,extiendo
extender,er,ten,t,en,d,2,0,0,0,tien,es,1,extiendes
extender,er,ten,t,en,d,3,0,0,0,tien,e,1,extiende
extender,er,ten,t,en,d,3,1,0,0,tien,en,1,extienden
extender,er,ten,t,en,d,1,0,0,1,tien,a,1,extienda
extender,er,ten,t,en,d,2,0,0,1,tien,as,1,extiendas
extender,er,ten,t,en,d,3,0,0,1,tien,a,1,extienda
extender,er,ten,t,en,d,3,1,0,1,tien,an,1,extiendan
extender,er,ten,t,en,d,2,0,0,2,tien,e,1,extiende
extender,er,ten,t,en,d,3,0,0,2,tien,a,1,extienda
extender,er,ten,t,en,d,3,1,0,2,tien,an,1,extiendan
enviar,ar,en,NULL,en,vi,1,0,0,0,0,vío,1,envío
enviar,ar,en,NULL,en,vi,2,0,0,0,0,vías,1,envías
enviar,ar,en,NULL,en,vi,3,0,0,0,0,vía,1,envía
enviar,ar,en,NULL,en,vi,3,1,0,0,0,vían,1,envían
enviar,ar,en,NULL,en,vi,1,0,0,1,0,víe,1,envíe
enviar,ar,en,NULL,en,vi,2,0,0,1,0,víes,1,envíes
enviar,ar,en,NULL,en,vi,3,0,0,1,0,víe,1,envíe
enviar,ar,en,NULL,en,vi,3,1,0,1,0,víen,1,envíen
enviar,ar,en,NULL,en,vi,2,0,0,2,0,vía,1,envía
enviar,ar,en,NULL,en,vi,3,0,0,2,0,víe,1,envíe
enviar,ar,en,NULL,en,vi,3,1,0,2,0,víen,1,envíen
despedir,ir,pe,NULL,pe,d,1,0,0,0,pi,o,1,despido
despedir,ir,pe,NULL,pe,d,2,0,0,0,pi,es,1,despides
despedir,ir,pe,NULL,pe,d,3,0,0,0,pi,e,1,despide
despedir,ir,pe,NULL,pe,d,3,1,0,0,pi,en,1,despiden
despedir,ir,pe,NULL,pe,d,3,0,2,0,pi,ió,1,despidió
despedir,ir,pe,NULL,pe,d,3,1,2,0,pi,ieron,1,despidieron
despedir,ir,pe,NULL,pe,d,1,0,0,1,pi,a,1,despida
despedir,ir,pe,NULL,pe,d,2,0,0,1,pi,as,1,despidas
despedir,ir,pe,NULL,pe,d,3,0,0,1,pi,a,1,despida
despedir,ir,pe,NULL,pe,d,1,1,0,1,pi,amos,1,despidamos
despedir,ir,pe,NULL,pe,d,2,1,0,1,pi,áis,1,despidáis
despedir,ir,pe,NULL,pe,d,3,1,0,1,pi,an,1,despidan
despedir,ir,pe,NULL,pe,d,1,0,1,1,pi,iera,1,despidiera
despedir,ir,pe,NULL,pe,d,2,0,1,1,pi,ieras,1,despidieras
despedir,ir,pe,NULL,pe,d,3,0,1,1,pi,iera,1,despidiera
despedir,ir,pe,NULL,pe,d,1,1,1,1,pi,iéramos,1,despidiéramos
despedir,ir,pe,NULL,pe,d,2,1,1,1,pi,ierais,1,despidierais
despedir,ir,pe,NULL,pe,d,3,1,1,1,pi,ieran,1,despidieran
despedir,ir,pe,NULL,pe,d,1,0,3,1,pi,iere,1,despidiere
despedir,ir,pe,NULL,pe,d,2,0,3,1,pi,ieres,1,despidieres
despedir,ir,pe,NULL,pe,d,3,0,3,1,pi,iere,1,despidiere
despedir,ir,pe,NULL,pe,d,1,1,3,1,pi,iéremos,1,despidiéremos
despedir,ir,pe,NULL,pe,d,2,1,3,1,pi,iereis,1,despidiereis
despedir,ir,pe,NULL,pe,d,3,1,3,1,pi,ieren,1,despidieren
despedir,ir,pe,NULL,pe,d,2,0,0,2,pi,e,1,despide
despedir,ir,pe,NULL,pe,d,3,0,0,2,pi,a,1,despida
