infinitivo,ending,pensyl,prepensyl,pospensyl,stem,null,null,tense,mood,class_pensyl,class_suff,1,1,conjugacion
alertar,ar,ler,l,er,t,null,null,4,0,0,aría,1,1,alertaría
alertar,ar,ler,l,er,t,null,null,4,0,0,arías,1,1,alertarías
alertar,ar,ler,l,er,t,null,null,4,0,0,aría,1,1,alertaría
alertar,ar,ler,l,er,t,null,null,4,0,0,aríamos,1,1,alertaríamos
alertar,ar,ler,l,er,t,null,null,4,0,0,aríais,1,1,alertaríais
alertar,ar,ler,l,er,t,null,null,4,0,0,arían,1,1,alertarían
alertar,ar,ler,l,er,t,null,null,0,1,0,e,0,1,alerte
alertar,ar,ler,l,er,t,null,null,0,1,0,es,0,1,alertes
alertar,ar,ler,l,er,t,null,null,0,1,0,e,0,1,alerte
alertar,ar,ler,l,er,t,null,null,0,1,0,emos,1,1,alertemos
alertar,ar,ler,l,er,t,null,null,0,1,0,éis,0,1,alertéis
alertar,ar,ler,l,er,t,null,null,0,1,0,en,0,1,alerten
alertar,ar,ler,l,er,t,null,null,1,1,0,ara,1,1,alertara
alertar,ar,ler,l,er,t,null,null,1,1,0,aras,1,1,alertaras
alertar,ar,ler,l,er,t,null,null,1,1,0,ara,1,1,alertara
alertar,ar,ler,l,er,t,null,null,1,1,0,áramos,1,1,alertáramos
alertar,ar,ler,l,er,t,null,null,1,1,0,arais,1,1,alertarais
alertar,ar,ler,l,er,t,null,null,1,1,0,aran,1,1,alertaran
alertar,ar,ler,l,er,t,null,null,3,1,0,are,1,1,alertare
alertar,ar,ler,l,er,t,null,null,3,1,0,ares,1,1,alertares
alertar,ar,ler,l,er,t,null,null,3,1,0,are,1,1,alertare
alertar,ar,ler,l,er,t,null,null,3,1,0,áremos,1,1,alertáremos
alertar,ar,ler,l,er,t,null,null,3,1,0,areis,1,1,alertareis
alertar,ar,ler,l,er,t,null,null,3,1,0,aren,1,1,alertaren
alertar,ar,ler,l,er,t,null,null,0,2,-,?,0,null,-
alertar,ar,ler,l,er,t,null,null,0,2,0,a,0,1,alerta
alertar,ar,ler,l,er,t,null,null,0,2,0,e,0,1,alerte
alertar,ar,ler,l,er,t,null,null,0,2,0,emos,1,1,alertemos
alertar,ar,ler,l,er,t,null,null,0,2,0,ad,0,1,alertad
alertar,ar,ler,l,er,t,null,null,0,2,0,en,0,1,alerten
permitir,ir,mi,NULL,mi,t,null,null,0,0,0,o,0,1,permito
permitir,ir,mi,NULL,mi,t,null,null,0,0,0,es,0,1,permites
permitir,ir,mi,NULL,mi,t,null,null,0,0,0,e,0,1,permite
permitir,ir,mi,NULL,mi,t,null,null,0,0,0,imos,1,1,permitimos
permitir,ir,mi,NULL,mi,t,null,null,0,0,0,ís,0,1,permitís
permitir,ir,mi,NULL,mi,t,null,null,0,0,0,en,0,1,permiten
permitir,ir,mi,NULL,mi,t,null,null,1,0,0,ía,1,1,permitía
permitir,ir,mi,NULL,mi,t,null,null,1,0,0,ías,1,1,permitías
permitir,ir,mi,NULL,mi,t,null,null,1,0,0,ía,1,1,permitía
permitir,ir,mi,NULL,mi,t,null,null,1,0,0,íamos,1,1,permitíamos
permitir,ir,mi,NULL,mi,t,null,null,1,0,0,íais,1,1,permitíais
permitir,ir,mi,NULL,mi,t,null,null,1,0,0,ían,1,1,permitían
permitir,ir,mi,NULL,mi,t,null,null,2,0,0,í,0,1,permití
permitir,ir,mi,NULL,mi,t,null,null,2,0,0,iste,1,1,permitiste
permitir,ir,mi,NULL,mi,t,null,null,2,0,0,ió,0,1,permitió
permitir,ir,mi,NULL,mi,t,null,null,2,0,0,imos,1,1,permitimos
permitir,ir,mi,NULL,mi,t,null,null,2,0,0,isteis,1,1,permitisteis
permitir,ir,mi,NULL,mi,t,null,null,2,0,0,ieron,1,1,permitieron
permitir,ir,mi,NULL,mi,t,null,null,3,0,0,iré,1,1,permitiré
permitir,ir,mi,NULL,mi,t,null,null,3,0,0,irás,1,1,permitirás
permitir,ir,mi,NULL,mi,t,null,null,3,0,0,irá,1,1,permitirá
permitir,ir,mi,NULL,mi,t,null,null,3,0,0,iremos,1,1,permitiremos
permitir,ir,mi,NULL,mi,t,null,null,3,0,0,iréis,1,1,permitiréis
permitir,ir,mi,NULL,mi,t,null,null,3,0,0,irán,1,1,permitirán
permitir,ir,mi,NULL,mi,t,null,null,4,0,0,iría,1,1,permitiría
permitir,ir,mi,NULL,mi,t,null,null,4,0,0,irías,1,1,permitirías
permitir,ir,mi,NULL,mi,t,null,null,4,0,0,iría,1,1,permitiría
permitir,ir,mi,NULL,mi,t,null,null,4,0,0,iríamos,1,1,permitiríamos
permitir,ir,mi,NULL,mi,t,null,null,4,0,0,iríais,1,1,permitiríais
permitir,ir,mi,NULL,mi,t,null,null,4,0,0,irían,1,1,permitirían
permitir,ir,mi,NULL,mi,t,null,null,0,1,0,a,0,1,permita
permitir,ir,mi,NULL,mi,t,null,null,0,1,0,as,0,1,permitas
permitir,ir,mi,NULL,mi,t,null,null,0,1,0,a,0,1,permita
permitir,ir,mi,NULL,mi,t,null,null,0,1,0,amos,1,1,permitamos
permitir,ir,mi,NULL,mi,t,null,null,0,1,0,áis,0,1,permitáis
permitir,ir,mi,NULL,mi,t,null,null,0,1,0,an,0,1,permitan
permitir,ir,mi,NULL,mi,t,null,null,1,1,0,iera,1,1,permitiera
permitir,ir,mi,NULL,mi,t,null,null,1,1,0,ieras,1,1,permitieras
permitir,ir,mi,NULL,mi,t,null,null,1,1,0,iera,1,1,permitiera
permitir,ir,mi,NULL,mi,t,null,null,1,1,0,iéramos,1,1,permitiéramos
permitir,ir,mi,NULL,mi,t,null,null,1,1,0,ierais,1,1,permitierais
permitir,ir,mi,NULL,mi,t,null,null,1,1,0,ieran,1,1,permitieran
permitir,ir,mi,NULL,mi,t,null,null,3,1,0,iere,1,1,permitiere
permitir,ir,mi,NULL,mi,t,null,null,3,1,0,ieres,1,1,permitieres
permitir,ir,mi,NULL,mi,t,null,null,3,1,0,iere,1,1,permitiere
permitir,ir,mi,NULL,mi,t,null,null,3,1,0,iéremos,1,1,permitiéremos
permitir,ir,mi,NULL,mi,t,null,null,3,1,0,iereis,1,1,permitiereis
permitir,ir,mi,NULL,mi,t,null,null,3,1,0,ieren,1,1,permitieren
permitir,ir,mi,NULL,mi,t,null,null,0,2,-,?,0,null,-
permitir,ir,mi,NULL,mi,t,null,null,0,2,0,e,0,1,permite
permitir,ir,mi,NULL,mi,t,null,null,0,2,0,a,0,1,permita
permitir,ir,mi,NULL,mi,t,null,null,0,2,0,amos,1,1,permitamos
permitir,ir,mi,NULL,mi,t,null,null,0,2,0,id,0,1,permitid
permitir,ir,mi,NULL,mi,t,null,null,0,2,0,an,0,1,permitan
entretener,er,te,NULL,te,n,null,null,0,0,ten,go,1,1,entretengo
entretener,er,te,NULL,te,n,null,null,0,0,tie,es,1,1,entretienes
entretener,er,te,NULL,te,n,null,null,0,0,tie,e,1,1,entretiene
entretener,er,te,NULL,te,n,null,null,0,0,0,emos,1,1,entretenemos
entretener,er,te,NULL,te,n,null,null,0,0,0,éis,0,1,entretenéis
entretener,er,te,NULL,te,n,null,null,0,0,tie,en,1,1,entretienen
entretener,er,te,NULL,te,n,null,null,1,0,0,ía,1,1,entretenía
entretener,er,te,NULL,te,n,null,null,1,0,0,ías,1,1,entretenías
entretener,er,te,NULL,te,n,null,null,1,0,0,ía,1,1,entretenía
entretener,er,te,NULL,te,n,null,null,1,0,0,íamos,1,1,entreteníamos
entretener,er,te,NULL,te,n,null,null,1,0,0,íais,1,1,entreteníais
entretener,er,te,NULL,te,n,null,null,1,0,0,ían,1,1,entretenían
entretener,er,te,NULL,te,n,null,null,2,0,tu,ve,1,1,entretuve
entretener,er,te,NULL,te,n,null,null,2,0,tu,viste,1,1,entretuviste
entretener,er,te,NULL,te,n,null,null,2,0,tu,vo,1,1,entretuvo
entretener,er,te,NULL,te,n,null,null,2,0,tu,vimos,1,1,entretuvimos
entretener,er,te,NULL,te,n,null,null,2,0,tu,visteis,1,1,entretuvisteis
entretener,er,te,NULL,te,n,null,null,2,0,tu,vieron,1,1,entretuvieron
entretener,er,te,NULL,te,n,null,null,3,0,ten,dré,1,1,entretendré
entretener,er,te,NULL,te,n,null,null,3,0,ten,drás,1,1,entretendrás
entretener,er,te,NULL,te,n,null,null,3,0,ten,drá,1,1,entretendrá
entretener,er,te,NULL,te,n,null,null,3,0,ten,dremos,1,1,entretendremos
entretener,er,te,NULL,te,n,null,null,3,0,ten,dréis,1,1,entretendréis
entretener,er,te,NULL,te,n,null,null,3,0,ten,drán,1,1,entretendrán
entretener,er,te,NULL,te,n,null,null,4,0,ten,dría,1,1,entretendría
entretener,er,te,NULL,te,n,null,null,4,0,ten,drías,1,1,entretendrías
entretener,er,te,NULL,te,n,null,null,4,0,ten,dría,1,1,entretendría
entretener,er,te,NULL,te,n,null,null,4,0,ten,dríamos,1,1,entretendríamos
entretener,er,te,NULL,te,n,null,null,4,0,ten,dríais,1,1,entretendríais
entretener,er,te,NULL,te,n,null,null,4,0,ten,drían,1,1,entretendrían
entretener,er,te,NULL,te,n,null,null,0,1,ten,ga,1,1,entretenga
entretener,er,te,NULL,te,n,null,null,0,1,ten,gas,1,1,entretengas
entretener,er,te,NULL,te,n,null,null,0,1,ten,ga,1,1,entretenga
entretener,er,te,NULL,te,n,null,null,0,1,ten,gamos,1,1,entretengamos
entretener,er,te,NULL,te,n,null,null,0,1,ten,gáis,1,1,entretengáis
entretener,er,te,NULL,te,n,null,null,0,1,ten,gan,1,1,entretengan
entretener,er,te,NULL,te,n,null,null,1,1,tu,viera,1,1,entretuviera
entretener,er,te,NULL,te,n,null,null,1,1,tu,vieras,1,1,entretuvieras
entretener,er,te,NULL,te,n,null,null,1,1,tu,viera,1,1,entretuviera
entretener,er,te,NULL,te,n,null,null,1,1,tu,viéramos,1,1,entretuviéramos
entretener,er,te,NULL,te,n,null,null,1,1,tu,vierais,1,1,entretuvierais
entretener,er,te,NULL,te,n,null,null,1,1,tu,vieran,1,1,entretuvieran
entretener,er,te,NULL,te,n,null,null,3,1,tu,viere,1,1,entretuviere
entretener,er,te,NULL,te,n,null,null,3,1,tu,vieres,1,1,entretuvieres
entretener,er,te,NULL,te,n,null,null,3,1,tu,viere,1,1,entretuviere
entretener,er,te,NULL,te,n,null,null,3,1,tu,viéremos,1,1,entretuviéremos
entretener,er,te,NULL,te,n,null,null,3,1,tu,viereis,1,1,entretuviereis
entretener,er,te,NULL,te,n,null,null,3,1,tu,vieren,1,1,entretuvieren
entretener,er,te,NULL,te,n,null,null,0,2,-,?,0,null,-
entretener,er,te,NULL,te,n,null,null,0,2,tén,?,1,1,entretén
entretener,er,te,NULL,te,n,null,null,0,2,ten,ga,1,1,entretenga
entretener,er,te,NULL,te,n,null,null,0,2,ten,gamos,1,1,entretengamos
entretener,er,te,NULL,te,n,null,null,0,2,0,ed,0,1,entretened
entretener,er,te,NULL,te,n,null,null,0,2,ten,gan,1,1,entretengan
analizar,ar,li,NULL,li,z,null,null,0,0,0,o,0,1,analizo
analizar,ar,li,NULL,li,z,null,null,0,0,0,as,0,1,analizas
analizar,ar,li,NULL,li,z,null,null,0,0,0,a,0,1,analiza
analizar,ar,li,NULL,li,z,null,null,0,0,0,amos,1,1,analizamos
analizar,ar,li,NULL,li,z,null,null,0,0,0,áis,0,1,analizáis
analizar,ar,li,NULL,li,z,null,null,0,0,0,an,0,1,analizan
analizar,ar,li,NULL,li,z,null,null,1,0,0,aba,1,1,analizaba
analizar,ar,li,NULL,li,z,null,null,1,0,0,abas,1,1,analizabas
analizar,ar,li,NULL,li,z,null,null,1,0,0,aba,1,1,analizaba
analizar,ar,li,NULL,li,z,null,null,1,0,0,ábamos,1,1,analizábamos
analizar,ar,li,NULL,li,z,null,null,1,0,0,abais,1,1,analizabais
analizar,ar,li,NULL,li,z,null,null,1,0,0,aban,1,1,analizaban
analizar,ar,li,NULL,li,z,null,null,2,0,0,cé,0,1,analicé
analizar,ar,li,NULL,li,z,null,null,2,0,0,aste,1,1,analizaste
analizar,ar,li,NULL,li,z,null,null,2,0,0,ó,0,1,analizó
analizar,ar,li,NULL,li,z,null,null,2,0,0,amos,1,1,analizamos
analizar,ar,li,NULL,li,z,null,null,2,0,0,asteis,1,1,analizasteis
analizar,ar,li,NULL,li,z,null,null,2,0,0,aron,1,1,analizaron
analizar,ar,li,NULL,li,z,null,null,3,0,0,aré,1,1,analizaré
analizar,ar,li,NULL,li,z,null,null,3,0,0,arás,1,1,analizarás
analizar,ar,li,NULL,li,z,null,null,3,0,0,ará,1,1,analizará
analizar,ar,li,NULL,li,z,null,null,3,0,0,aremos,1,1,analizaremos
analizar,ar,li,NULL,li,z,null,null,3,0,0,aréis,1,1,analizaréis
analizar,ar,li,NULL,li,z,null,null,3,0,0,arán,1,1,analizarán
analizar,ar,li,NULL,li,z,null,null,4,0,0,aría,1,1,analizaría
analizar,ar,li,NULL,li,z,null,null,4,0,0,arías,1,1,analizarías
analizar,ar,li,NULL,li,z,null,null,4,0,0,aría,1,1,analizaría
analizar,ar,li,NULL,li,z,null,null,4,0,0,aríamos,1,1,analizaríamos
analizar,ar,li,NULL,li,z,null,null,4,0,0,aríais,1,1,analizaríais
analizar,ar,li,NULL,li,z,null,null,4,0,0,arían,1,1,analizarían
analizar,ar,li,NULL,li,z,null,null,0,1,0,ce,0,1,analice
analizar,ar,li,NULL,li,z,null,null,0,1,0,ces,0,1,analices
analizar,ar,li,NULL,li,z,null,null,0,1,0,ce,0,1,analice
analizar,ar,li,NULL,li,z,null,null,0,1,0,cemos,1,1,analicemos
analizar,ar,li,NULL,li,z,null,null,0,1,0,céis,0,1,analicéis
analizar,ar,li,NULL,li,z,null,null,0,1,0,cen,0,1,analicen
analizar,ar,li,NULL,li,z,null,null,1,1,0,ara,1,1,analizara
analizar,ar,li,NULL,li,z,null,null,1,1,0,aras,1,1,analizaras
analizar,ar,li,NULL,li,z,null,null,1,1,0,ara,1,1,analizara
analizar,ar,li,NULL,li,z,null,null,1,1,0,áramos,1,1,analizáramos
analizar,ar,li,NULL,li,z,null,null,1,1,0,arais,1,1,analizarais
analizar,ar,li,NULL,li,z,null,null,1,1,0,aran,1,1,analizaran
analizar,ar,li,NULL,li,z,null,null,3,1,0,are,1,1,analizare
analizar,ar,li,NULL,li,z,null,null,3,1,0,ares,1,1,analizares
analizar,ar,li,NULL,li,z,null,null,3,1,0,are,1,1,analizare
analizar,ar,li,NULL,li,z,null,null,3,1,0,áremos,1,1,analizáremos
analizar,ar,li,NULL,li,z,null,null,3,1,0,areis,1,1,analizareis
analizar,ar,li,NULL,li,z,null,null,3,1,0,aren,1,1,analizaren
analizar,ar,li,NULL,li,z,null,null,0,2,-,?,0,null,-
analizar,ar,li,NULL,li,z,null,null,0,2,0,a,0,1,analiza
analizar,ar,li,NULL,li,z,null,null,0,2,0,ce,0,1,analice
analizar,ar,li,NULL,li,z,null,null,0,2,0,cemos,1,1,analicemos
analizar,ar,li,NULL,li,z,null,null,0,2,0,ad,0,1,analizad
analizar,ar,li,NULL,li,z,null,null,0,2,0,cen,0,1,analicen
anunciar,ar,nun,n,un,ci,null,null,0,0,0,o,0,1,anuncio
anunciar,ar,nun,n,un,ci,null,null,0,0,0,as,0,1,anuncias
anunciar,ar,nun,n,un,ci,null,null,0,0,0,a,0,1,anuncia
anunciar,ar,nun,n,un,ci,null,null,0,0,0,amos,1,1,anunciamos
anunciar,ar,nun,n,un,ci,null,null,0,0,0,áis,0,1,anunciáis
anunciar,ar,nun,n,un,ci,null,null,0,0,0,an,0,1,anuncian
anunciar,ar,nun,n,un,ci,null,null,1,0,0,aba,1,1,anunciaba
anunciar,ar,nun,n,un,ci,null,null,1,0,0,abas,1,1,anunciabas
anunciar,ar,nun,n,un,ci,null,null,1,0,0,aba,1,1,anunciaba
anunciar,ar,nun,n,un,ci,null,null,1,0,0,ábamos,1,1,anunciábamos
anunciar,ar,nun,n,un,ci,null,null,1,0,0,abais,1,1,anunciabais
anunciar,ar,nun,n,un,ci,null,null,1,0,0,aban,1,1,anunciaban
anunciar,ar,nun,n,un,ci,null,null,2,0,0,é,0,1,anuncié
anunciar,ar,nun,n,un,ci,null,null,2,0,0,aste,1,1,anunciaste
anunciar,ar,nun,n,un,ci,null,null,2,0,0,ó,0,1,anunció
anunciar,ar,nun,n,un,ci,null,null,2,0,0,amos,1,1,anunciamos
anunciar,ar,nun,n,un,ci,null,null,2,0,0,asteis,1,1,anunciasteis
anunciar,ar,nun,n,un,ci,null,null,2,0,0,aron,1,1,anunciaron
anunciar,ar,nun,n,un,ci,null,null,3,0,0,aré,1,1,anunciaré
anunciar,ar,nun,n,un,ci,null,null,3,0,0,arás,1,1,anunciarás
anunciar,ar,nun,n,un,ci,null,null,3,0,0,ará,1,1,anunciará
anunciar,ar,nun,n,un,ci,null,null,3,0,0,aremos,1,1,anunciaremos
anunciar,ar,nun,n,un,ci,null,null,3,0,0,aréis,1,1,anunciaréis
anunciar,ar,nun,n,un,ci,null,null,3,0,0,arán,1,1,anunciarán
anunciar,ar,nun,n,un,ci,null,null,4,0,0,aría,1,1,anunciaría
anunciar,ar,nun,n,un,ci,null,null,4,0,0,arías,1,1,anunciarías
anunciar,ar,nun,n,un,ci,null,null,4,0,0,aría,1,1,anunciaría
anunciar,ar,nun,n,un,ci,null,null,4,0,0,aríamos,1,1,anunciaríamos
anunciar,ar,nun,n,un,ci,null,null,4,0,0,aríais,1,1,anunciaríais
anunciar,ar,nun,n,un,ci,null,null,4,0,0,arían,1,1,anunciarían
anunciar,ar,nun,n,un,ci,null,null,0,1,0,e,0,1,anuncie
anunciar,ar,nun,n,un,ci,null,null,0,1,0,es,0,1,anuncies
anunciar,ar,nun,n,un,ci,null,null,0,1,0,e,0,1,anuncie
anunciar,ar,nun,n,un,ci,null,null,0,1,0,emos,1,1,anunciemos
anunciar,ar,nun,n,un,ci,null,null,0,1,0,éis,0,1,anunciéis
anunciar,ar,nun,n,un,ci,null,null,0,1,0,en,0,1,anuncien
anunciar,ar,nun,n,un,ci,null,null,1,1,0,ara,1,1,anunciara
anunciar,ar,nun,n,un,ci,null,null,1,1,0,aras,1,1,anunciaras
anunciar,ar,nun,n,un,ci,null,null,1,1,0,ara,1,1,anunciara
anunciar,ar,nun,n,un,ci,null,null,1,1,0,áramos,1,1,anunciáramos
anunciar,ar,nun,n,un,ci,null,null,1,1,0,arais,1,1,anunciarais
anunciar,ar,nun,n,un,ci,null,null,1,1,0,aran,1,1,anunciaran
anunciar,ar,nun,n,un,ci,null,null,3,1,0,are,1,1,anunciare
anunciar,ar,nun,n,un,ci,null,null,3,1,0,ares,1,1,anunciares
anunciar,ar,nun,n,un,ci,null,null,3,1,0,are,1,1,anunciare
anunciar,ar,nun,n,un,ci,null,null,3,1,0,áremos,1,1,anunciáremos
anunciar,ar,nun,n,un,ci,null,null,3,1,0,areis,1,1,anunciareis
anunciar,ar,nun,n,un,ci,null,null,3,1,0,aren,1,1,anunciaren
anunciar,ar,nun,n,un,ci,null,null,0,2,-,?,0,null,-
anunciar,ar,nun,n,un,ci,null,null,0,2,0,a,0,1,anuncia
anunciar,ar,nun,n,un,ci,null,null,0,2,0,e,0,1,anuncie
anunciar,ar,nun,n,un,ci,null,null,0,2,0,emos,1,1,anunciemos
anunciar,ar,nun,n,un,ci,null,null,0,2,0,ad,0,1,anunciad
anunciar,ar,nun,n,un,ci,null,null,0,2,0,en,0,1,anuncien
molestar,ar,les,l,es,t,null,null,0,0,0,o,0,1,molesto
molestar,ar,les,l,es,t,null,null,0,0,0,as,0,1,molestas
molestar,ar,les,l,es,t,null,null,0,0,0,a,0,1,molesta
molestar,ar,les,l,es,t,null,null,0,0,0,amos,1,1,molestamos
molestar,ar,les,l,es,t,null,null,0,0,0,áis,0,1,molestáis
molestar,ar,les,l,es,t,null,null,0,0,0,an,0,1,molestan
molestar,ar,les,l,es,t,null,null,1,0,0,aba,1,1,molestaba
molestar,ar,les,l,es,t,null,null,1,0,0,abas,1,1,molestabas
molestar,ar,les,l,es,t,null,null,1,0,0,aba,1,1,molestaba
molestar,ar,les,l,es,t,null,null,1,0,0,ábamos,1,1,molestábamos
molestar,ar,les,l,es,t,null,null,1,0,0,abais,1,1,molestabais
molestar,ar,les,l,es,t,null,null,1,0,0,aban,1,1,molestaban
molestar,ar,les,l,es,t,null,null,2,0,0,é,0,1,molesté
molestar,ar,les,l,es,t,null,null,2,0,0,aste,1,1,molestaste
molestar,ar,les,l,es,t,null,null,2,0,0,ó,0,1,molestó
molestar,ar,les,l,es,t,null,null,2,0,0,amos,1,1,molestamos
molestar,ar,les,l,es,t,null,null,2,0,0,asteis,1,1,molestasteis
molestar,ar,les,l,es,t,null,null,2,0,0,aron,1,1,molestaron
molestar,ar,les,l,es,t,null,null,3,0,0,aré,1,1,molestaré
molestar,ar,les,l,es,t,null,null,3,0,0,arás,1,1,molestarás
molestar,ar,les,l,es,t,null,null,3,0,0,ará,1,1,molestará
molestar,ar,les,l,es,t,null,null,3,0,0,aremos,1,1,molestaremos
molestar,ar,les,l,es,t,null,null,3,0,0,aréis,1,1,molestaréis
molestar,ar,les,l,es,t,null,null,3,0,0,arán,1,1,molestarán
molestar,ar,les,l,es,t,null,null,4,0,0,aría,1,1,molestaría
molestar,ar,les,l,es,t,null,null,4,0,0,arías,1,1,molestarías
molestar,ar,les,l,es,t,null,null,4,0,0,aría,1,1,molestaría
molestar,ar,les,l,es,t,null,null,4,0,0,aríamos,1,1,molestaríamos
molestar,ar,les,l,es,t,null,null,4,0,0,aríais,1,1,molestaríais
molestar,ar,les,l,es,t,null,null,4,0,0,arían,1,1,molestarían
molestar,ar,les,l,es,t,null,null,0,1,0,e,0,1,moleste
molestar,ar,les,l,es,t,null,null,0,1,0,es,0,1,molestes
molestar,ar,les,l,es,t,null,null,0,1,0,e,0,1,moleste
molestar,ar,les,l,es,t,null,null,0,1,0,emos,1,1,molestemos
molestar,ar,les,l,es,t,null,null,0,1,0,éis,0,1,molestéis
molestar,ar,les,l,es,t,null,null,0,1,0,en,0,1,molesten
molestar,ar,les,l,es,t,null,null,1,1,0,ara,1,1,molestara
molestar,ar,les,l,es,t,null,null,1,1,0,aras,1,1,molestaras
molestar,ar,les,l,es,t,null,null,1,1,0,ara,1,1,molestara
molestar,ar,les,l,es,t,null,null,1,1,0,áramos,1,1,molestáramos
molestar,ar,les,l,es,t,null,null,1,1,0,arais,1,1,molestarais
molestar,ar,les,l,es,t,null,null,1,1,0,aran,1,1,molestaran
molestar,ar,les,l,es,t,null,null,3,1,0,are,1,1,molestare
molestar,ar,les,l,es,t,null,null,3,1,0,ares,1,1,molestares
molestar,ar,les,l,es,t,null,null,3,1,0,are,1,1,molestare
molestar,ar,les,l,es,t,null,null,3,1,0,áremos,1,1,molestáremos
molestar,ar,les,l,es,t,null,null,3,1,0,areis,1,1,molestareis
molestar,ar,les,l,es,t,null,null,3,1,0,aren,1,1,molestaren
molestar,ar,les,l,es,t,null,null,0,2,-,?,0,null,-
molestar,ar,les,l,es,t,null,null,0,2,0,a,0,1,molesta
molestar,ar,les,l,es,t,null,null,0,2,0,e,0,1,moleste
molestar,ar,les,l,es,t,null,null,0,2,0,emos,1,1,molestemos
molestar,ar,les,l,es,t,null,null,0,2,0,ad,0,1,molestad
molestar,ar,les,l,es,t,null,null,0,2,0,en,0,1,molesten
contestar,ar,tes,t,es,t,null,null,0,0,0,o,0,1,contesto
contestar,ar,tes,t,es,t,null,null,0,0,0,as,0,1,contestas
contestar,ar,tes,t,es,t,null,null,0,0,0,a,0,1,contesta
contestar,ar,tes,t,es,t,null,null,0,0,0,amos,1,1,contestamos
contestar,ar,tes,t,es,t,null,null,0,0,0,áis,0,1,contestáis
contestar,ar,tes,t,es,t,null,null,0,0,0,an,0,1,contestan
contestar,ar,tes,t,es,t,null,null,1,0,0,aba,1,1,contestaba
contestar,ar,tes,t,es,t,null,null,1,0,0,abas,1,1,contestabas
contestar,ar,tes,t,es,t,null,null,1,0,0,aba,1,1,contestaba
contestar,ar,tes,t,es,t,null,null,1,0,0,ábamos,1,1,contestábamos
contestar,ar,tes,t,es,t,null,null,1,0,0,abais,1,1,contestabais
contestar,ar,tes,t,es,t,null,null,1,0,0,aban,1,1,contestaban
contestar,ar,tes,t,es,t,null,null,2,0,0,é,0,1,contesté
contestar,ar,tes,t,es,t,null,null,2,0,0,aste,1,1,contestaste
contestar,ar,tes,t,es,t,null,null,2,0,0,ó,0,1,contestó
contestar,ar,tes,t,es,t,null,null,2,0,0,amos,1,1,contestamos
contestar,ar,tes,t,es,t,null,null,2,0,0,asteis,1,1,contestasteis
contestar,ar,tes,t,es,t,null,null,2,0,0,aron,1,1,contestaron
contestar,ar,tes,t,es,t,null,null,3,0,0,aré,1,1,contestaré
contestar,ar,tes,t,es,t,null,null,3,0,0,arás,1,1,contestarás
contestar,ar,tes,t,es,t,null,null,3,0,0,ará,1,1,contestará
contestar,ar,tes,t,es,t,null,null,3,0,0,aremos,1,1,contestaremos
contestar,ar,tes,t,es,t,null,null,3,0,0,aréis,1,1,contestaréis
contestar,ar,tes,t,es,t,null,null,3,0,0,arán,1,1,contestarán
contestar,ar,tes,t,es,t,null,null,4,0,0,aría,1,1,contestaría
contestar,ar,tes,t,es,t,null,null,4,0,0,arías,1,1,contestarías
contestar,ar,tes,t,es,t,null,null,4,0,0,aría,1,1,contestaría
contestar,ar,tes,t,es,t,null,null,4,0,0,aríamos,1,1,contestaríamos
contestar,ar,tes,t,es,t,null,null,4,0,0,aríais,1,1,contestaríais
contestar,ar,tes,t,es,t,null,null,4,0,0,arían,1,1,contestarían
contestar,ar,tes,t,es,t,null,null,0,1,0,e,0,1,conteste
contestar,ar,tes,t,es,t,null,null,0,1,0,es,0,1,contestes
contestar,ar,tes,t,es,t,null,null,0,1,0,e,0,1,conteste
contestar,ar,tes,t,es,t,null,null,0,1,0,emos,1,1,contestemos
contestar,ar,tes,t,es,t,null,null,0,1,0,éis,0,1,contestéis
contestar,ar,tes,t,es,t,null,null,0,1,0,en,0,1,contesten
contestar,ar,tes,t,es,t,null,null,1,1,0,ara,1,1,contestara
contestar,ar,tes,t,es,t,null,null,1,1,0,aras,1,1,contestaras
contestar,ar,tes,t,es,t,null,null,1,1,0,ara,1,1,contestara
contestar,ar,tes,t,es,t,null,null,1,1,0,áramos,1,1,contestáramos
contestar,ar,tes,t,es,t,null,null,1,1,0,arais,1,1,contestarais
contestar,ar,tes,t,es,t,null,null,1,1,0,aran,1,1,contestaran
contestar,ar,tes,t,es,t,null,null,3,1,0,are,1,1,contestare
contestar,ar,tes,t,es,t,null,null,3,1,0,ares,1,1,contestares
contestar,ar,tes,t,es,t,null,null,3,1,0,are,1,1,contestare
contestar,ar,tes,t,es,t,null,null,3,1,0,áremos,1,1,contestáremos
contestar,ar,tes,t,es,t,null,null,3,1,0,areis,1,1,contestareis
contestar,ar,tes,t,es,t,null,null,3,1,0,aren,1,1,contestaren
contestar,ar,tes,t,es,t,null,null,0,2,-,?,0,null,-
contestar,ar,tes,t,es,t,null,null,0,2,0,a,0,1,contesta
contestar,ar,tes,t,es,t,null,null,0,2,0,e,0,1,conteste
contestar,ar,tes,t,es,t,null,null,0,2,0,emos,1,1,contestemos
contestar,ar,tes,t,es,t,null,null,0,2,0,ad,0,1,contestad
contestar,ar,tes,t,es,t,null,null,0,2,0,en,0,1,contesten
disculpar,ar,cul,c,ul,p,null,null,0,0,0,o,0,1,disculpo
disculpar,ar,cul,c,ul,p,null,null,0,0,0,as,0,1,disculpas
disculpar,ar,cul,c,ul,p,null,null,0,0,0,a,0,1,disculpa
disculpar,ar,cul,c,ul,p,null,null,0,0,0,amos,1,1,disculpamos
